id,name,now_cost,position,team,ep_next,points_per_game_rank,selected_rank_type,influence,saves_per_90,goals_conceded_per_90,points_per_game_rank_type,web_name,creativity_rank_type,in_dreamteam,ict_index_rank_type,transfers_out_event,threat,bonus,red_cards,dreamteam_count,form_rank,influence_rank_type,influence_rank,region,form_rank_type,transfers_in_event,assists,selected_by_percent,value_season,expected_goals,clean_sheets,corners_and_indirect_freekicks_order,expected_assists_per_90,cost_change_event_fall,creativity,goals_scored,value_form,expected_assists,penalties_missed,form,chance_of_playing_next_round,event_points,clean_sheets_per_90,transfers_out,now_cost_rank,now_cost_rank_type,ict_index_rank,goals_conceded,expected_goals_conceded,direct_freekicks_order,ep_this,starts_per_90,expected_goals_conceded_per_90,expected_goal_involvements_per_90,expected_goals_per_90,ict_index,status,threat_rank,news_added,creativity_rank,points_per_game,chance_of_playing_this_round,cost_change_event,bps,starts,transfers_in,selected_rank,saves,yellow_cards,total_points,news,penalties_order,cost_change_start,own_goals,cost_change_start_fall,minutes,expected_goal_involvements,penalties_saved,threat_rank_type
522,Wes Foderingham,44,GKP,West Ham,-0.5,517,57,0.0,0.0,0.0,63,Foderingham,46,False,63,431,0.0,0,0,0,461,63,509,241.0,60,241,0,0.1,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,,0,0.0,8182,492,24,513,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,a,461,,495,0.0,,0,0,0,3096,399,0,0,0,,,-1,0,1,0,0.00,0,40
523,Danny Ings,50,FWD,West Ham,-0.2,91,18,36.6,0.0,0.0,19,Ings,40,False,31,21988,36.0,3,0,0,337,27,277,241.0,35,11746,0,2.5,2.0,0.50,0,,0.0,0,0.8,1,0.1,0.00,0,0.3,,0,0.0,157259,191,45,287,0,0.28,,0.3,0.0,0.9,1.61,1.61,7.4,a,171,,374,3.3,,0,34,0,287592,120,0,0,10,,,0,0,0,28,0.50,0,32
524,Max Kilman,45,DEF,West Ham,0.5,146,45,149.4,0.0,1.57,42,Kilman,30,False,31,10929,13.0,3,0,1,230,16,54,241.0,71,1360,1,2.5,4.0,0.28,1,,0.02,0,58.0,0,0.2,0.12,0,1.0,,2,0.14,162879,380,67,130,11,11.13,,1.0,1.0,1.59,0.06,0.04,22.1,a,250,,139,2.6,,0,76,7,297835,119,0,3,18,,,0,0,0,630,0.40,0,75
525,Mohammed Kudus,63,MID,West Ham,2.8,142,28,97.2,0.0,1.72,63,Kudus,57,False,26,14457,225.0,0,0,0,88,50,139,81.0,41,9314,0,4.2,3.0,2.13,1,,0.13,0,98.2,1,0.5,0.82,0,3.3,,7,0.16,614040,63,42,33,11,10.86,,3.3,1.09,1.69,0.46,0.33,42.0,a,11,,73,2.7,,0,80,7,186798,88,0,0,19,,,-2,0,2,577,2.95,0,6
526,Luis Guilherme Lira dos Santos,48,MID,West Ham,-0.2,362,241,0.0,0.0,0.0,178,L.Guilherme,215,False,274,99,0.0,0,0,0,330,272,611,30.0,168,45,0,0.0,0.2,0.00,0,,0.0,0,0.1,0,0.1,0.00,0,0.3,,1,0.0,2939,337,225,614,0,0.13,,0.3,0.0,2.92,0.0,0.0,0.0,a,597,,402,1.0,,0,4,0,1247,572,0,0,1,,,-2,0,2,4,0.00,0,269
527,Lucas Tolentino Coelho de Lima,59,MID,West Ham,3.5,88,50,119.0,0.0,1.54,36,L.Paquetá,34,False,37,6991,96.0,1,0,0,65,36,104,30.0,33,6441,0,1.7,4.1,2.04,1,,0.1,0,132.9,2,0.7,0.58,0,4.0,,8,0.17,196128,85,55,55,9,9.23,1.0,4.0,1.03,1.58,0.45,0.35,34.8,a,72,,40,3.4,,0,93,6,156730,162,0,1,24,,1.0,-1,0,1,526,2.62,0,42
528,Konstantinos Mavropanos,45,DEF,West Ham,0.2,172,132,147.8,0.0,1.64,54,Mavropanos,98,False,43,983,36.0,2,0,0,264,17,58,83.0,89,215,0,0.2,3.1,0.24,1,,0.05,0,9.0,0,0.2,0.29,0,0.7,,0,0.18,11617,392,78,153,9,10.22,,0.7,0.91,1.86,0.09,0.04,19.4,a,169,,318,2.3,,0,65,5,12882,368,0,0,14,,,0,0,0,495,0.53,0,39
529,Nayef Aguerd,44,DEF,West Ham,0.0,524,182,0.0,0.0,0.0,197,N.Aguerd,197,False,198,168,0.0,0,0,0,477,198,516,,188,0,0,0.1,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,0.0,0,0.0,11892,517,117,520,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,u,474,2024-09-01T09:10:50.538029Z,505,0.0,0.0,0,0,0,1368,499,0,0,0,On loan to Real Sociedad for the season,,-1,0,1,0,0.00,0,185
530,Tomáš Souček,50,MID,West Ham,3.5,57,36,128.0,0.0,1.38,27,Souček,48,False,30,13249,150.0,4,0,0,61,32,90,57.0,30,8602,1,3.0,5.4,2.11,1,,0.1,0,107.7,2,0.8,0.52,0,4.0,,2,0.2,220855,211,133,44,7,7.17,,4.0,0.98,1.41,0.52,0.42,38.4,a,35,,61,3.9,,0,94,5,279075,108,0,2,27,,,0,0,0,457,2.63,0,22
532,Kurt Zouma,44,DEF,West Ham,0.0,518,127,0.0,0.0,0.0,192,Zouma,192,False,193,918,0.0,0,0,0,463,193,510,,179,0,0,0.2,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,0.0,0,0.0,44303,495,101,514,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,u,463,2024-09-02T10:44:47.323774Z,496,0.0,0.0,0,0,0,5376,357,0,0,0,On loan to Al-Orobah for the rest of the season,,-1,0,1,0,0.00,0,179
576,Andy Irving,49,MID,West Ham,-0.2,423,246,8.4,0.0,0.0,215,Irving,198,False,194,69,7.0,0,0,0,335,183,372,243.0,172,34,0,0.0,0.2,0.04,0,,0.0,0,2.6,0,0.1,0.00,0,0.3,,0,0.0,1665,278,186,381,0,0.68,,0.3,0.0,3.22,0.19,0.19,1.8,a,296,,350,0.5,,0,4,0,747,579,0,1,1,,,-1,0,1,19,0.04,0,167
587,Crysencio Summerville,57,MID,West Ham,0.5,392,87,21.0,0.0,2.57,198,Summerville,129,False,133,2909,34.0,0,0,0,250,147,310,152.0,126,668,0,0.4,1.1,0.11,0,,0.12,0,35.7,0,0.2,0.19,0,1.0,,1,0.0,80866,103,64,264,4,2.62,,1.0,0.64,1.68,0.19,0.07,9.0,a,180,,204,1.0,,0,25,1,19898,272,0,0,6,,,-3,0,3,140,0.30,0,106
588,Guido Rodríguez,49,MID,West Ham,1.2,240,171,68.2,0.0,1.7,110,G.Rodríguez,146,False,125,321,9.0,0,0,0,174,78,194,10.0,80,207,0,0.1,2.4,0.06,1,,0.01,0,25.2,0,0.3,0.08,0,1.7,,2,0.17,5835,267,176,253,10,8.99,,1.7,1.19,1.53,0.02,0.01,10.3,a,277,,238,1.7,,0,68,7,4293,467,0,2,12,,,-1,0,1,529,0.14,0,154
589,Niclas Füllkrug,67,FWD,West Ham,-0.2,398,34,2.6,0.0,2.86,42,Füllkrug,38,False,35,4905,29.0,0,0,0,660,39,406,80.0,70,95,0,1.0,0.4,0.25,0,,0.13,0,2.5,0,0.0,0.09,0,0.0,50.0,0,0.0,367428,37,17,340,2,1.59,,0.0,0.0,2.27,0.49,0.36,3.5,d,194,2024-09-11T12:30:07.323344Z,351,1.0,0.0,0,3,0,49059,196,0,0,3,Achilles injury - 50% chance of playing,,-3,0,3,63,0.34,0,35
591,Jean-Clair Todibo,44,DEF,West Ham,0.8,261,109,47.6,0.0,0.96,87,Todibo,122,False,100,968,8.0,0,0,0,193,87,238,73.0,60,593,0,0.3,1.4,0.10,0,,0.0,0,1.2,0,0.3,0.01,0,1.3,,2,0.0,25609,540,132,306,2,1.12,,1.3,0.96,0.54,0.05,0.05,5.7,a,281,,366,1.5,,0,33,2,8485,303,0,0,6,,,-1,0,1,187,0.11,0,88
643,Kaelan Casey,40,DEF,West Ham,-0.5,493,124,0.0,0.0,0.0,172,Casey,173,False,173,1082,0.0,0,0,0,426,173,485,241.0,150,736,0,0.2,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,,0,0.0,8688,654,207,489,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,a,428,,469,0.0,,0,0,0,22660,349,0,0,0,,,0,0,0,0,0.00,0,153
654,Carlos Soler,50,MID,West Ham,0.2,426,264,18.0,0.0,0.0,217,C.Soler,171,False,150,132,29.0,0,0,0,283,153,322,200.0,143,98,0,0.0,0.4,0.19,0,,0.04,0,15.1,0,0.1,0.05,0,0.7,,1,0.0,1097,212,134,302,0,1.91,,0.7,0.0,1.42,0.18,0.14,6.1,a,193,,282,0.5,,0,11,0,1869,605,0,2,2,,,0,0,0,121,0.24,0,112
204,Sam Johnstone,44,GKP,Wolves,0.7,203,39,155.8,3.8,2.6,23,Johnstone,1,False,9,2238,0.0,0,0,0,165,11,46,241.0,17,1724,0,0.5,2.3,0.00,0,,0.0,0,10.0,0,0.4,0.00,0,1.7,,2,0.0,32695,494,25,186,13,10.77,,1.7,1.0,2.15,0.0,0.0,16.6,a,462,,313,2.0,,0,31,5,34006,251,19,0,10,,,-1,0,1,450,0.00,0,41
533,Rayan Aït-Nouri,44,DEF,Wolves,5.0,103,43,164.8,0.0,3.19,29,Aït-Nouri,7,False,3,6747,110.0,2,0,1,23,12,39,3.0,4,51868,2,2.6,5.0,0.99,0,,0.08,0,121.2,2,1.4,0.49,0,6.0,100.0,9,0.0,152869,536,131,38,20,12.19,,6.0,1.12,1.95,0.24,0.16,39.7,a,59,2024-09-08T23:00:07.055579Z,47,3.1,100.0,0,44,7,179547,117,0,3,22,,,-1,0,1,564,1.48,0,7
534,Boubacar Traoré,48,MID,Wolves,0.0,617,235,0.0,0.0,0.0,275,B.Traore,274,False,272,124,0.0,0,0,0,588,270,609,132.0,255,43,0,0.0,0.0,0.00,0,,0.0,1,0.0,0,0.0,0.00,0,0.0,0.0,0,0.0,5570,332,221,612,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,i,593,2024-08-30T04:00:05.724805Z,606,0.0,0.0,-1,0,0,1177,564,0,0,0,Knee injury - Unknown return date,,-2,0,2,0,0.00,0,266
535,Jean-Ricner Bellegarde,50,MID,Wolves,1.7,126,167,69.4,0.0,2.01,51,Bellegarde,84,False,88,502,49.0,0,0,0,121,77,192,73.0,55,285,1,0.1,4.0,0.25,2,,0.06,0,70.3,1,0.5,0.28,0,2.7,,4,0.45,5947,216,138,164,9,6.74,1.0,2.7,1.34,1.51,0.12,0.06,18.6,a,136,,116,2.9,,0,58,6,8495,462,0,1,20,,,0,0,0,402,0.53,0,85
536,Daniel Bentley,40,GKP,Wolves,-1.0,435,21,0.0,0.0,0.0,34,Bentley,13,False,34,2574,0.0,0,0,0,362,34,427,241.0,28,1839,0,1.8,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,,0,0.0,76815,580,45,431,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,a,365,,409,0.0,,0,0,0,42634,154,0,0,0,,,0,0,0,0,0.00,0,7
537,Francisco Jorge Tomás Oliveira,45,MID,Wolves,0.0,343,150,3.0,0.0,0.0,165,Chiquinho,175,False,193,558,2.0,0,0,0,549,200,401,,228,0,0,0.1,0.2,0.00,0,,0.75,0,14.3,0,0.0,0.05,0,0.0,0.0,0,0.0,22540,448,269,379,0,0.00,,0.0,0.0,0.0,0.75,0.0,1.9,u,340,2024-09-01T09:12:21.111329Z,287,1.0,0.0,0,4,0,11572,421,0,0,1,Season long loan to RCD Mallorca,,0,0,0,6,0.05,0,188
538,Tawanda Chirewa,45,MID,Wolves,0.0,583,211,0.0,0.0,0.0,250,Chirewa,249,False,247,155,0.0,0,0,0,544,244,575,,223,0,0,0.0,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,0.0,0,0.0,7175,440,261,579,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,u,552,2024-08-27T08:37:28.318365Z,572,0.0,0.0,0,0,0,1909,531,0,0,0,Loaened to Derby County,,0,0,0,0,0.00,0,238
539,Leon Chiwome,45,FWD,Wolves,-1.0,610,21,0.0,0.0,0.0,56,Chiwome,53,False,54,12616,0.0,0,0,0,574,53,602,,49,27687,0,2.5,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,100.0,0,0.0,88086,478,74,606,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,a,580,2024-09-10T11:40:34.472554Z,599,0.0,100.0,0,0,0,314484,124,0,0,0,,,0,0,0,0,0.00,0,51
540,Luke Cundle,45,MID,Wolves,-1.0,556,110,0.0,0.0,0.0,228,Cundle,227,False,225,1214,0.0,0,0,0,516,222,548,241.0,200,450,0,0.3,0.0,0.00,0,,0.0,0,0.0,0,0.0,0.00,0,0.0,,0,0.0,20427,398,236,552,0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,a,520,,543,0.0,,0,0,0,27830,324,0,0,0,,,0,0,0,0,0.00,0,216
